Wavelength (air nm)	Wavelength (vac nm)	Gfactor (J / s / mol)	Einstein A Coeff. (1/s)	Lower level Energy (1/cm)	Upper level Energy (1/cm)	Accuracy	Lower Electronic State	Lower Spin State	Lower Vibrational State	Lower Rotational Quantum Number (N)	Lower Total Angular Momentum (J)	Upper Electronic State	Upper Spin State	Upper Vibrational State	Upper Rotational Quantum Number (N)	Upper Total Angular Momentum (J)	Band Label
491.48834560848144	491.62556917675533	5.0365442897454834e-24	22016.9674714493	59.040857	20399.724147223	A	X	F1e	0	5	5.5	Pi	F1f	0	5	5.5	qQ1(5.5)
491.552440219818	491.6896808075889	2.2149768641371163e-24	14855.9448865873	11.79086148	20349.8219211826	A	X	F2f	0	2	1.5	Pi	F1e	0	1	1.5	pQ12(1.5)
491.55299067980184	491.6902314137409	6.2769897990714705e-25	4210.00871127956	11.81363648	20349.8219211826	A	X	F1e	0	2	2.5	Pi	F1e	0	1	1.5	pP1(2.5)
491.56757309159093	491.7048176977199	1.6066307611235447e-24	10217.2000936322	82.59024452	20419.9952079743	A	X	F2f	0	6	5.5	Pi	F1f	0	6	6.5	qR12(5.5)
491.5690043782341	491.706249364425	3.553377370408005e-24	22597.3971050725	82.64945952	20419.9952079743	A	X	F1e	0	6	6.5	Pi	F1f	0	6	6.5	qQ1(6.5)
491.64918708965286	491.78645336755727	2.9839045441795066e-24	16519.8237461755	23.59037792	20357.6193686008	A	X	F2f	0	3	2.5	Pi	F1e	0	2	2.5	pQ12(2.5)
491.6499580373538	491.78722451997663	1.1112802277218853e-24	6152.40266889132	23.62226292	20357.6193686008	A	X	F1e	0	3	3.5	Pi	F1e	0	2	2.5	pP1(3.5)
491.6677287752651	491.8049999767572	7.837191072766285e-25	9671.12762206235	110.12144448	20443.3836123567	A	X	F2f	0	7	6.5	Pi	F1f	0	7	7.5	qR12(6.5)
491.6693809336206	491.8066525738299	1.8741555657048312e-24	23127.2383138047	110.18976948	20443.3836123567	A	X	F1e	0	7	7.5	Pi	F1f	0	7	7.5	qQ1(7.5)
491.7656938669682	491.9029910824455	4.370617273414371e-24	16731.808695699	39.323877	20368.5354924747	A	X	F2f	0	4	3.5	Pi	F1e	0	3	3.5	pQ12(3.5)
491.7666855557121	491.90398303452736	1.916488115543113e-24	7336.80740602866	39.364872	20368.5354924747	A	X	F1e	0	4	4.5	Pi	F1e	0	3	3.5	pP1(4.5)
491.78761464081254	491.92491767724925	3.520102560360941e-25	9199.876873428	141.58329012	20469.8887705937	A	X	F2f	0	8	7.5	Pi	F1f	0	8	8.5	qR12(7.5)
491.7894880010178	491.92679153491724	9.038588964103056e-25	23622.6703359244	141.66072512	20469.8887705937	A	X	F1e	0	8	8.5	Pi	F1f	0	8	8.5	qQ1(8.5)
491.8377925463422	491.97510890734617	3.0870194442882714e-25	3612.35680403505	23.59037792	20349.8219675822	A	X	F2f	0	3	2.5	Pi	F1f	0	1	1.5	oP12(2.5)
491.90198088327486	492.0393142893853	2.172277612774274e-24	16553.2567867884	58.990752	20382.5700059103	A	X	F2f	0	5	4.5	Pi	F1e	0	4	4.5	pQ12(4.5)
491.90319361973627	492.04052734788814	1.072739356525569e-24	8174.5416459711	59.040857	20382.5700059103	A	X	F1e	0	5	5.5	Pi	F1e	0	4	4.5	pP1(5.5)
491.9272468085146	492.06458692398604	1.4327973377267007e-25	8781.19867253765	176.974568	20499.509994726	A	X	F2f	0	9	8.5	Pi	F1f	0	9	9.5	qR12(8.5)
491.92934175407345	492.066682425858	3.930970087796365e-25	24091.8763655985	177.061113	20499.509994726	A	X	F1e	0	9	9.5	Pi	F1f	0	9	9.5	qQ1(9.5)
492.0298969986446	492.16726437306204	7.103939185220099e-25	5016.84492390296	39.323877	20357.6195538535	A	X	F2f	0	4	3.5	Pi	F1f	0	2	2.5	oP12(3.5)
492.0580714996282	492.1954463558954	2.1957567173347974e-24	16228.2982341192	82.59024452	20399.7225423455	A	X	F2f	0	6	5.5	Pi	F1e	0	5	5.5	pQ12(5.5)
492.05950564398637	492.1968808810968	1.1938510838739583e-24	8823.48565765576	82.64945952	20399.7225423455	A	X	F1e	0	6	6.5	Pi	F1e	0	5	5.5	pP1(6.5)
492.08664497852624	492.22402742261903	3.0834101470024406e-26	8401.43915895289	216.293913	20532.2464932955	A	X	F2f	0	10	9.5	Pi	F1f	0	10	10.5	qR12(9.5)
492.08896194647434	492.2263450058505	9.006096638718748e-26	24539.2359819281	216.389568	20532.2464932955	A	X	F1e	0	10	10.5	Pi	F1f	0	10	10.5	qQ1(10.5)
492.23399219240474	492.3714137656797	1.5126868499028873e-24	15838.4290832895	110.12144448	20419.9926523138	A	X	F2f	0	7	6.5	Pi	F1e	0	6	6.5	pQ12(6.5)
492.2356481585228	492.37307017155615	8.93665112597573e-25	9357.05835471818	110.18976948	20419.9926523138	A	X	F1e	0	7	7.5	Pi	F1e	0	6	6.5	pP1(7.5)
492.2418935578973	492.37931722946024	1.4848246666209653e-24	5686.14825810905	58.990752	20368.5359544029	A	X	F2f	0	5	4.5	Pi	F1f	0	3	3.5	oP12(4.5)
492.4297726551325	492.56724622048665	8.513551867477474e-25	15417.5205939196	141.58329012	20443.3797995934	A	X	F2f	0	8	7.5	Pi	F1e	0	7	7.5	pQ12(7.5)
492.431650910764	492.56912497491976	5.419223505338659e-25	9813.91902910993	141.66072512	20443.3797995934	A	X	F1e	0	8	8.5	Pi	F1e	0	7	7.5	pP1(8.5)
492.47382095253516	492.6113062156637	1.5009372169318434e-24	6022.28773306064	82.59024452	20382.5709266971	A	X	F2f	0	6	5.5	Pi	F1f	0	4	4.5	oP12(5.5)
492.64544591460447	492.7829767562522	4.582968493302913e-25	14981.9486123649	176.974568	20469.8833568244	A	X	F2f	0	9	8.5	Pi	F1e	0	8	8.5	pQ12(8.5)
492.64754698162596	492.7850783812608	3.125140305584789e-25	10216.2803899704	177.061113	20469.8833568244	A	X	F1e	0	9	9.5	Pi	F1e	0	8	8.5	pP1(9.5)
492.72572103925467	492.86327319992694	1.4102140704686591e-24	6180.19077880784	110.12144448	20399.724147223	A	X	F2f	0	7	6.5	Pi	F1f	0	5	5.5	oP12(6.5)
492.88104845943883	493.01864187169446	2.510389176848195e-25	14540.5896883562	216.293913	20499.5026006797	A	X	F2f	0	10	9.5	Pi	F1e	0	9	9.5	pQ12(9.5)
492.8833729141085	493.02096694369453	1.8262096131153088e-25	10577.758278822	216.389568	20499.5026006797	A	X	F1e	0	10	10.5	Pi	F1e	0	9	9.5	pP1(10.5)
492.9976389027926	493.1352632794393	9.771878287523863e-25	6232.40210620312	141.58329012	20419.9952079743	A	X	F2f	0	8	7.5	Pi	F1f	0	6	6.5	oP12(7.5)
493.2896229713215	493.427324895752	5.021930019019265e-25	6217.52574303963	176.974568	20443.3836123567	A	X	F2f	0	9	8.5	Pi	F1f	0	7	7.5	oP12(8.5)
493.60172514575015	493.7395099641134	2.3475718669482663e-25	6158.07046772803	216.293913	20469.8887705937	A	X	F2f	0	10	9.5	Pi	F1f	0	8	8.5	oP12(9.5)
503.92150622196124	504.06203366288537	3.571004259342874e-24	33455.7210523275	2265.7637066	22104.5917320568	A	X	F1e	1	6	6.5	Pi	F2e	1	8	7.5	sR21(6.5)
503.92893424189344	504.06946365807636	6.41422502421147e-24	34071.892616702	2242.38328	22080.9188806871	A	X	F1e	1	5	5.5	Pi	F2e	1	7	6.5	sR21(5.5)
503.9329193763845	504.0734498522949	1.4973107695019292e-24	32745.0813809724	2293.0378054	22131.4165236805	A	X	F1e	1	7	7.5	Pi	F2e	1	9	8.5	sR21(7.5)
503.955184122043	504.09572051860647	5.86147201954555e-24	34533.7036538584	2222.89744	22060.3997098311	A	X	F1e	1	4	4.5	Pi	F2e	1	6	5.5	sR21(4.5)
503.96319897817875	504.10373750606055	5.267892794617324e-25	31975.3477876116	2324.2045096	22161.3912947501	A	X	F1e	1	8	8.5	Pi	F2e	1	10	9.5	sR21(8.5)
504.0002426080123	504.1407909865969	1.324804106968888e-23	34729.6685620223	2207.3069486	22043.0357346602	A	X	F1e	1	3	3.5	Pi	F2e	1	5	4.5	sR21(3.5)
504.0641025997399	504.2046679601736	1.1782763436755122e-23	34423.2014192156	2195.6124154	22028.8282411406	A	X	F1e	1	2	2.5	Pi	F2e	1	4	3.5	sR21(2.5)
504.14676323790826	504.2873505798966	8.735727852048355e-24	33002.6593277819	2187.8142976	22017.7782824207	A	X	F1e	1	1	1.5	Pi	F2e	1	3	2.5	sR21(1.5)
504.2482299803951	504.3888443052328	4.44827190098156e-24	28231.4940974747	2183.9129	22009.8866757968	A	X	F1e	1	0	0.5	Pi	F2e	1	2	1.5	sR21(0.5)
504.34356942953343	504.48420910807823	1.2726350724910812e-23	40240.0949475573	2195.5897904	22017.8157777701	A	X	F2f	1	2	1.5	Pi	F2f	1	3	2.5	rR2(1.5)
504.3441450931209	504.48478492475317	2.77546088507583e-23	87758.8080271555	2195.6124154	22017.8157777701	A	X	F1e	1	2	2.5	Pi	F2f	1	3	2.5	rQ21(2.5)
504.3464945244952	504.48713498091735	5.986627769087561e-24	32769.736234926	2187.8007226	22009.9117470531	A	X	F2f	1	1	0.5	Pi	F2f	1	2	1.5	rR2(0.5)
504.34683992649644	504.48748047477216	1.7141943466561464e-23	93832.0156724522	2187.8142976	22009.9117470531	A	X	F1e	1	1	1.5	Pi	F2f	1	2	1.5	rQ21(1.5)
504.35942726840386	504.5000711640642	1.6715081453839055e-23	44084.8503402869	2207.2752736	22028.878027642	A	X	F2f	1	3	2.5	Pi	F2f	1	4	3.5	rR2(2.5)
504.36023324847486	504.50087735847177	3.191947336312746e-23	84185.4979109445	2207.3069486	22028.878027642	A	X	F1e	1	3	3.5	Pi	F2f	1	4	3.5	rQ21(3.5)
504.36831025816264	504.50895651610233	1.3411935681103976e-23	121842.303271513	2183.9129	22005.16655832	A	X	F1e	1	0	0.5	Pi	F2f	1	1	0.5	rQ21(0.5)
504.3940818388036	504.53473495026833	1.692447253839515e-23	46710.0131543231	2222.856715	22043.0976365407	A	X	F2f	1	4	3.5	Pi	F2f	1	5	4.5	rR2(3.5)
504.3951182417735	504.53577162885273	2.9463867443247057e-23	81317.7758158099	2222.89744	22043.0976365407	A	X	F1e	1	4	4.5	Pi	F2f	1	5	4.5	rQ21(4.5)
504.4475532392995	504.58822057065953	1.3688676185359986e-23	48770.0660298016	2242.333505	22060.4735097163	A	X	F2f	1	5	4.5	Pi	F2f	1	6	5.5	rR2(4.5)
504.44882022319973	504.58948789149565	2.2099903901592528e-23	78737.8169348804	2242.38328	22060.4735097163	A	X	F1e	1	5	5.5	Pi	F2f	1	6	5.5	rQ21(5.5)
504.4675795076064	504.6082521646658	1.2163737349994582e-23	121770.389881674	2187.8007226	22005.15400032	A	X	F2f	1	1	0.5	Pi	F2e	1	1	0.5	qQ2(0.5)
504.46792507547445	504.6085978244328	6.0818520105555155e-24	60885.0698208055	2187.8142976	22005.15400032	A	X	F1e	1	1	1.5	Pi	F2e	1	1	0.5	qP21(1.5)
504.51986780038897	504.6605543628268	1.0001891790357252e-23	50515.3833479431	2265.7048816	22081.0043210931	A	X	F2f	1	6	5.5	Pi	F2f	1	7	6.5	rR2(5.5)
504.52136557500546	504.6620525357578	1.5108472034787847e-23	76306.8165862021	2265.7637066	22081.0043210931	A	X	F1e	1	6	6.5	Pi	F2f	1	7	6.5	rQ21(6.5)
504.545395579324	504.68608893056575	1.5904653001296192e-23	101000.2845016	2195.5897904	22009.8866757968	A	X	F2f	1	2	1.5	Pi	F2e	1	2	1.5	qQ2(1.5)
504.5459717037279	504.6866652081831	8.407225754280076e-24	53388.9775883132	2195.6124154	22009.8866757968	A	X	F1e	1	2	2.5	Pi	F2e	1	2	1.5	qP21(2.5)
504.6110580061639	504.751768819621	4.861646394912879e-24	52061.7278935772	2292.9699304	22104.6885171131	A	X	F2f	1	7	6.5	Pi	F2f	1	8	7.5	rR2(6.5)
504.61278683321154	504.7534981064335	6.907375158139408e-24	73968.9991330579	2293.0378054	22104.6885171131	A	X	F1e	1	7	7.5	Pi	F2f	1	8	7.5	rQ21(7.5)
504.6420214785468	504.7827405264502	2.6458259842748e-23	100054.710670736	2207.2752736	22017.7782824207	A	X	F2f	1	3	2.5	Pi	F2e	1	3	2.5	qQ2(2.5)
504.64282836203967	504.7835476245266	1.3091162846126746e-23	49505.6973886886	2207.3069486	22017.7782824207	A	X	F1e	1	3	3.5	Pi	F2e	1	3	2.5	qP21(3.5)
504.6656174451713	504.8063427682205	6.690179599341167e-24	60813.5473493794	2195.5897904	22005.16655832	A	X	F2f	1	2	1.5	Pi	F2f	1	1	0.5	pP2(1.5)
504.7211624083228	504.86190250314525	2.9103150996205524e-24	53469.52366341	2324.1275846	22131.5243210525	A	X	F2f	1	8	7.5	Pi	F2f	1	9	8.5	rR2(7.5)
504.723122601658	504.86386321778105	3.902542522765115e-24	71699.418454307	2324.2045096	22131.5243210525	A	X	F1e	1	8	8.5	Pi	F2f	1	9	8.5	rQ21(8.5)
504.757481913459	504.8982316672351	3.4602525024973935e-23	101229.916491905	2222.856715	22028.8282411406	A	X	F2f	1	4	3.5	Pi	F2e	1	4	3.5	qQ2(3.5)
504.75851981032963	504.8992698401285	1.60072140613891e-23	46829.3072086939	2222.89744	22028.8282411406	A	X	F1e	1	4	4.5	Pi	F2e	1	4	3.5	qP21(4.5)
504.8424915287063	504.983263890429	1.0224071933868213e-23	56019.7898932196	2207.2752736	22009.9117470531	A	X	F2f	1	3	2.5	Pi	F2f	1	2	1.5	pP2(2.5)
504.85022553451864	504.9909999530777	1.7508437805257656e-24	54773.0677528193	2359.176625	22161.5097377271	A	X	F2f	1	9	8.5	Pi	F2f	1	10	9.5	rR2(8.5)
504.8524174603875	504.9931924618834	2.2211500907361387e-24	69486.343651829	2359.2626	22161.5097377271	A	X	F1e	1	9	9.5	Pi	F2f	1	10	9.5	rQ21(9.5)
504.89180801426	505.03259349159	3.919976921937521e-23	102943.765977067	2242.333505	22043.0357346602	A	X	F2f	1	5	4.5	Pi	F2e	1	5	4.5	qQ2(4.5)
504.8930772307044	505.03386304558063	1.7023260205999675e-23	44705.439725842	2242.38328	22043.0357346602	A	X	F1e	1	5	5.5	Pi	F2e	1	5	4.5	qP21(5.5)
505.0382955760239	505.1791200118098	1.7233125024729466e-23	54565.3522238463	2222.856715	22017.8157777701	A	X	F2f	1	4	3.5	Pi	F2f	1	3	2.5	pP2(3.5)
505.04503729553846	505.1858635243038	1.7755433518448688e-23	104834.908624595	2265.7048816	22060.3997098311	A	X	F2f	1	6	5.5	Pi	F2e	1	6	5.5	qQ2(5.5)
505.046538189874	505.1873648178066	7.263031689996e-24	42883.860060414	2265.7637066	22060.3997098311	A	X	F1e	1	6	6.5	Pi	F2e	1	6	5.5	qP21(6.5)
505.2172136069056	505.3580856269043	2.0051132345993486e-23	106782.430058782	2292.9699304	22080.9188806871	A	X	F2f	1	7	6.5	Pi	F2e	1	7	6.5	qQ2(6.5)
505.21894658982	505.35981907071937	7.745521849294963e-24	41248.9662868076	2293.0378054	22080.9188806871	A	X	F1e	1	7	7.5	Pi	F2e	1	7	6.5	qP21(7.5)
505.25307384285543	505.3939554001897	2.051914153004476e-23	54213.6780110046	2242.333505	22028.878027642	A	X	F2f	1	5	4.5	Pi	F2f	1	4	3.5	pP2(4.5)
505.4083870733458	505.54930993799314	1.157205475013158e-23	108735.17070064	2324.1275846	22104.5917320568	A	X	F2f	1	8	7.5	Pi	F2e	1	8	7.5	qQ2(7.5)
505.41035260818705	505.55127599559506	4.229336344637567e-24	39740.5134832994	2324.2045096	22104.5917320568	A	X	F1e	1	8	8.5	Pi	F2e	1	8	7.5	qP21(8.5)
505.4868770705816	505.62782081080144	1.9651228057576866e-23	54353.1143883149	2265.7048816	22043.0976365407	A	X	F2f	1	6	5.5	Pi	F2f	1	5	4.5	pP2(5.5)
505.6186140270177	505.7595928050292	5.043539256844373e-24	110667.433164498	2359.176625	22131.4165236805	A	X	F2f	1	9	8.5	Pi	F2e	1	9	8.5	qQ2(8.5)
505.6208126301215	505.7617919928951	1.7465821905760433e-24	38324.3984983276	2359.2626	22131.4165236805	A	X	F1e	1	9	9.5	Pi	F2e	1	9	8.5	qP21(9.5)
505.73976245601824	505.8807734560618	1.5327025388240126e-23	54747.0643424543	2292.9699304	22060.4735097163	A	X	F2f	1	7	6.5	Pi	F2f	1	6	5.5	pP2(6.5)
505.8479569324078	505.988996709463	1.847573328920355e-24	112564.433056299	2398.11568	22161.3912947501	A	X	F2f	1	10	9.5	Pi	F2e	1	10	9.5	qQ2(9.5)
505.8503891734643	505.99142959743847	6.06969518696062e-25	36980.1334514782	2398.210705	22161.3912947501	A	X	F1e	1	10	10.5	Pi	F2e	1	10	9.5	qP21(10.5)
506.0117936099008	506.1528769640452	1.0913796463125152e-23	55284.0308791577	2324.1275846	22081.0043210931	A	X	F2f	1	8	7.5	Pi	F2f	1	7	6.5	pP2(7.5)
506.3030405057174	506.4442013273039	5.203011436054087e-24	55904.1107865374	2359.176625	22104.6885171131	A	X	F2f	1	9	8.5	Pi	F2f	1	8	7.5	pP2(8.5)
506.6135794206119	506.7548228437558	3.0676748775835697e-24	56571.9206346577	2398.11568	22131.5243210525	A	X	F2f	1	10	9.5	Pi	F2f	1	9	8.5	pP2(9.5)
507.1736527234725	507.315045129953	1.5101094445862932e-23	63364.9609591238	2242.38328	21954.0005403129	A	X	F1e	1	5	5.5	Pi	F1e	1	6	6.5	rR1(5.5)
507.1807861700854	507.32218047417007	8.65311823837449e-24	63046.3910677624	2265.7637066	21977.1037285432	A	X	F1e	1	6	6.5	Pi	F1e	1	7	7.5	rR1(6.5)
507.18750207480036	507.3288981654182	2.1119275565741922e-23	64158.3821196965	2222.89744	21933.9764582889	A	X	F1e	1	4	4.5	Pi	F1e	1	5	5.5	rR1(4.5)
507.2088976630168	507.35029944519636	4.018813488499118e-24	63025.8934515856	2293.0378054	22003.2853620395	A	X	F1e	1	7	7.5	Pi	F1e	1	8	8.5	rR1(7.5)
507.22234270952896	507.36374806830844	2.6753971363556743e-23	65758.9305506631	2207.3069486	21917.0320483398	A	X	F1e	1	3	3.5	Pi	F1e	1	4	4.5	rR1(3.5)
507.2579862968284	507.3994011374039	1.2354073909624212e-24	63200.4262290757	2324.2045096	22032.5446802499	A	X	F1e	1	8	8.5	Pi	F1e	1	9	9.5	rR1(8.5)
507.27818674689496	507.41960696114757	2.7241242703478463e-23	68876.3169750277	2195.6124154	21903.1677853794	A	X	F1e	1	2	2.5	Pi	F1e	1	3	3.5	rR1(2.5)
507.3280551348927	507.4694886150692	1.492872245029182e-24	63505.6489065257	2359.2626	22064.8808181335	A	X	F1e	1	9	9.5	Pi	F1e	1	10	10.5	rR1(9.5)
507.3550498540488	507.49649051535556	2.2779067059065077e-23	75352.3074551051	2187.8142976	21892.3840569793	A	X	F1e	1	1	1.5	Pi	F1e	1	2	2.5	rR1(1.5)
507.4529511761595	507.5944178813345	2.0948929864678585e-23	91933.8915272796	2183.9129	21884.6811664032	A	X	F1e	1	0	0.5	Pi	F1e	1	1	1.5	rR1(0.5)
507.55311371215447	507.6946070630157	1.9430450944151776e-23	87410.5174501566	2187.8007226	21884.6812111469	A	X	F2f	1	1	0.5	Pi	F1f	1	1	1.5	qR12(0.5)
507.5534635201401	507.6949569640594	1.6743543420683327e-23	75323.1516467916	2187.8142976	21884.6812111469	A	X	F1e	1	1	1.5	Pi	F1f	1	1	1.5	qQ1(1.5)
507.5553309313179	507.696824872017	2.166927734397671e-23	68124.3392420834	2195.5897904	21892.3842356299	A	X	F2f	1	2	1.5	Pi	F1f	1	2	2.5	qR12(1.5)
507.55591394998885	507.69740804578606	2.8027718507109475e-23	88114.2442674806	2195.6124154	21892.3842356299	A	X	F1e	1	2	2.5	Pi	F1f	1	2	2.5	qQ1(2.5)
507.57856221352495	507.72006233435656	2.400837645526461e-23	59215.8335440955	2207.2752736	21903.168230878	A	X	F2f	1	3	2.5	Pi	F1f	1	3	3.5	qR12(2.5)
507.57937851475845	507.72087885274806	3.8061114266325514e-23	93876.5782727831	2207.3069486	21903.168230878	A	X	F1e	1	3	3.5	Pi	F1f	1	3	3.5	qQ1(3.5)
507.62280825833096	507.7643201498183	1.630509961935851e-23	53770.4800877035	2222.856715	21917.0329364593	A	X	F2f	1	4	3.5	Pi	F1f	1	4	4.5	qR12(3.5)
507.6238579719522	507.7653701426927	2.962081669297073e-23	97682.8639449938	2222.89744	21917.0329364593	A	X	F1e	1	4	4.5	Pi	F1f	1	4	4.5	qQ1(4.5)
507.6880732604001	507.82960251426226	1.754850169014161e-23	49904.201649834	2242.333505	21933.9780064037	A	X	F2f	1	5	4.5	Pi	F1f	1	5	5.5	qR12(4.5)
507.6893565742256	507.83088616948754	3.541304576565051e-23	100707.415099095	2242.38328	21933.9780064037	A	X	F1e	1	5	5.5	Pi	F1f	1	5	5.5	qQ1(5.5)
507.75390706661256	507.89545383429254	1.5506915692152863e-23	68092.0979228801	2195.5897904	21884.6811664032	A	X	F2f	1	2	1.5	Pi	F1e	1	1	1.5	pQ12(1.5)
507.7544905415648	507.8960374644676	4.388268252353453e-24	19269.2564302241	2195.6124154	21884.6811664032	A	X	F1e	1	2	2.5	Pi	F1e	1	1	1.5	pP1(2.5)
507.77436499420537	507.91591720434883	1.0733651354441047e-23	46893.7038074828	2265.7048816	21954.0030059069	A	X	F2f	1	6	5.5	Pi	F1f	1	6	6.5	qR12(5.5)
507.7758821541167	507.9174347678737	2.365402817062125e-23	103341.1900972	2265.7637066	21954.0030059069	A	X	F1e	1	6	6.5	Pi	F1f	1	6	6.5	qQ1(6.5)
507.85663460230296	507.9982086989169	2.2874119130101564e-23	75741.5413762364	2207.2752736	21892.3840569793	A	X	F2f	1	3	2.5	Pi	F1e	1	2	2.5	pQ12(2.5)
507.85745179817104	507.99902611218744	8.502050297049737e-24	28152.3160249014	2207.3069486	21892.3840569793	A	X	F1e	1	3	3.5	Pi	F1e	1	2	2.5	pP1(3.5)
507.8816949141721	508.02327567770686	4.419040955386585e-24	44402.5301958155	2292.9699304	21977.1074074869	A	X	F2f	1	7	6.5	Pi	F1f	1	7	7.5	qR12(6.5)
507.8834462242172	508.02502745366246	1.0523827617671785e-23	105743.800427915	2293.0378054	21977.1074074869	A	X	F1e	1	7	7.5	Pi	F1f	1	7	7.5	qQ1(7.5)
507.980442675337	508.12204970941133	3.03084583798567e-23	76737.4995869655	2222.856715	21903.1677853794	A	X	F2f	1	4	3.5	Pi	F1e	1	3	3.5	pQ12(3.5)
507.9814938685562	508.1231011822881	1.3256356080522817e-23	33563.6247661171	2222.89744	21903.1677853794	A	X	F1e	1	4	4.5	Pi	F1e	1	3	3.5	pP1(4.5)
508.01007826853095	508.15169318681876	2.4097334151819016e-24	42253.4226185396	2324.1275846	22003.2905866675	A	X	F2f	1	8	7.5	Pi	F1f	1	8	8.5	qR12(7.5)
508.01206409105646	508.15367953765065	6.158663936043878e-24	107989.392364556	2324.2045096	22003.2905866675	A	X	F1e	1	8	8.5	Pi	F1f	1	8	8.5	qQ1(8.5)
508.0554408453971	508.1970678319328	3.677825882692505e-24	16561.5729111413	2207.2752736	21884.6812111469	A	X	F2f	1	3	2.5	Pi	F1f	1	1	1.5	oP12(2.5)
508.1253541834947	508.2669997698724	3.0842431758837836e-23	75942.9697845869	2242.333505	21917.0320483398	A	X	F2f	1	5	4.5	Pi	F1e	1	4	4.5	pQ12(4.5)
508.12663970891356	508.2682856372956	1.5183869349882608e-23	37387.1638112746	2242.38328	21917.0320483398	A	X	F1e	1	5	5.5	Pi	F1e	1	4	4.5	pP1(5.5)
508.1595342249376	508.3011889046723	7.436803906651081e-25	40344.4476052674	2359.176625	22032.5518172729	A	X	F2f	1	9	8.5	Pi	F1f	1	9	9.5	qR12(8.5)
508.1617549807508	508.3034102513029	2.029780426662101e-24	110115.486402287	2359.2626	22032.5518172729	A	X	F1e	1	9	9.5	Pi	F1f	1	9	9.5	qQ1(9.5)
508.2589395554889	508.40062068149564	7.30821264139506e-24	23007.565906943	2222.856715	21892.3842356299	A	X	F2f	1	4	3.5	Pi	F1f	1	2	2.5	oP12(3.5)
508.2913955262631	508.43308528707394	2.4462498637950029e-23	74476.5248790562	2265.7048816	21933.9764582889	A	X	F2f	1	6	5.5	Pi	F1e	1	5	5.5	pQ12(5.5)
508.29291577732226	508.43460594259153	1.3252011463066793e-23	40346.1121413172	2265.7637066	21933.9764582889	A	X	F1e	1	6	6.5	Pi	F1e	1	5	5.5	pP1(6.5)
508.33008600582235	508.47178606014705	2.621748994168517e-25	38613.0469719203	2398.11568	22064.8902664214	A	X	F2f	1	10	9.5	Pi	F1f	1	10	10.5	qR12(9.5)
508.33254217438616	508.47424288217036	7.614193532217645e-25	112142.174458312	2398.210705	22064.8902664214	A	X	F1e	1	10	10.5	Pi	F1f	1	10	10.5	qQ1(10.5)
508.4785966927162	508.6203362583697	1.7284092583944706e-23	72711.5345567627	2292.9699304	21954.0005403129	A	X	F2f	1	7	6.5	Pi	F1e	1	6	6.5	pQ12(6.5)
508.4803521216545	508.6220921543444	1.0168338794556113e-23	42776.7941250625	2293.0378054	21954.0005403129	A	X	F1e	1	7	7.5	Pi	F1e	1	6	6.5	pP1(7.5)
508.4836628104654	508.6254037239727	1.0557033873630979e-23	26084.9910834709	2242.333505	21903.168230878	A	X	F2f	1	5	4.5	Pi	F1f	1	3	3.5	oP12(4.5)
508.6869913658387	508.82878637604585	9.688959122581031e-24	70803.1434866829	2324.1275846	21977.1037285432	A	X	F2f	1	8	7.5	Pi	F1e	1	7	7.5	pQ12(7.5)
508.68898248393043	508.83077802389164	6.138277949243808e-24	44856.3225463714	2324.2045096	21977.1037285432	A	X	F1e	1	8	8.5	Pi	F1e	1	7	7.5	pP1(8.5)
508.7296537299044	508.87146009082267	8.361866185723633e-24	27635.6436945562	2265.7048816	21917.0329364593	A	X	F2f	1	6	5.5	Pi	F1f	1	4	4.5	oP12(5.5)
508.91661704161544	509.05847314644154	4.373949069471698e-24	68826.3329394923	2359.176625	22003.2853620395	A	X	F2f	1	9	8.5	Pi	F1e	1	8	8.5	pQ12(8.5)
508.91884441943756	509.06070111689127	2.9669366815688754e-24	46686.4753885387	2359.2626	22003.2853620395	A	X	F1e	1	9	9.5	Pi	F1e	1	8	8.5	pP1(9.5)
508.99695904415273	509.1388365252722	9.950224309501549e-24	28369.2695775125	2292.9699304	21933.9780064037	A	X	F2f	1	7	6.5	Pi	F1f	1	5	5.5	oP12(6.5)
509.16751516104057	509.30943802199306	1.301296075342145e-24	66821.7285515322	2398.11568	22032.5446802499	A	X	F2f	1	10	9.5	Pi	F1e	1	9	9.5	pQ12(9.5)
509.16997942877197	509.31190294539766	9.41174063808079e-25	48329.6487083142	2398.210705	22032.5446802499	A	X	F1e	1	10	10.5	Pi	F1e	1	9	9.5	pP1(10.5)
509.28562919759486	509.4275834856128	6.531070940689836e-24	28618.1849454645	2324.1275846	21954.0030059069	A	X	F2f	1	8	7.5	Pi	F1f	1	6	6.5	oP12(7.5)
509.5957184679607	509.7377552645404	2.8327180842832536e-24	28559.2131956017	2359.176625	21977.1074074869	A	X	F2f	1	9	8.5	Pi	F1f	1	7	7.5	oP12(8.5)
509.92728510002615	510.06941012289116	1.6076359727487594e-24	28295.4438528148	2398.11568	22003.2905866675	A	X	F2f	1	10	9.5	Pi	F1f	1	8	8.5	oP12(9.5)
520.886315011791	521.0313578293586	7.504989287693081e-25	7900.5048935804	4418.55453132	23611.2573307455	A	X	F1e	2	6	6.5	Pi	F2e	2	8	7.5	sR21(6.5)
